2017-04-18 05:14:52,186 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'ad' AND `django_content_type`.`app_label` = 'blog'); args=('ad', 'blog')
2017-04-18 05:14:52,187 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('blog', 'ad'); args=['blog', 'ad']
2017-04-18 05:14:52,217 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'category' AND `django_content_type`.`app_label` = 'blog'); args=('category', 'blog')
2017-04-18 05:14:52,219 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'category' AND `django_content_type`.`app_label` = 'blog'); args=('category', 'blog')
2017-04-18 05:14:52,220 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('blog', 'category'); args=['blog', 'category']
2017-04-18 05:14:52,250 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'blog'); args=('user', 'blog')
2017-04-18 05:14:52,251 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'blog'); args=('user', 'blog')
2017-04-18 05:14:52,252 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('blog', 'user'); args=['blog', 'user']
2017-04-18 05:14:52,283 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'article' AND `django_content_type`.`app_label` = 'blog'); args=('article', 'blog')
2017-04-18 05:14:52,285 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'article' AND `django_content_type`.`app_label` = 'blog'); args=('article', 'blog')
2017-04-18 05:14:52,286 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('blog', 'article'); args=['blog', 'article']
2017-04-18 05:14:52,317 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'tag' AND `django_content_type`.`app_label` = 'blog'); args=('tag', 'blog')
2017-04-18 05:14:52,318 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'tag' AND `django_content_type`.`app_label` = 'blog'); args=('tag', 'blog')
2017-04-18 05:14:52,319 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('blog', 'tag'); args=['blog', 'tag']
2017-04-18 05:14:52,352 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (6, 7, 8, 9, 10, 11, 12) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6, 7, 8, 9, 10, 11, 12)
2017-04-18 05:14:52,354 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add 友情链接', 6, 'add_links'), ('Can change 友情链接', 6, 'change_links'), ('Can delete 友情链接', 6, 'delete_links'), ('Can add 评论', 7, 'add_comment'), ('Can change 评论', 7, 'change_comment'), ('Can delete 评论', 7, 'delete_comment'), ('Can add 广告', 8, 'add_ad'), ('Can change 广告', 8, 'change_ad'), ('Can delete 广告', 8, 'delete_ad'), ('Can add 分类', 9, 'add_category'), ('Can change 分类', 9, 'change_category'), ('Can delete 分类', 9, 'delete_category'), ('Can add 用户', 10, 'add_user'), ('Can change 用户', 10, 'change_user'), ('Can delete 用户', 10, 'delete_user'), ('Can add 文章', 11, 'add_article'), ('Can change 文章', 11, 'change_article'), ('Can delete 文章', 11, 'delete_article'), ('Can add 标签', 12, 'add_tag'), ('Can change 标签', 12, 'change_tag'), ('Can delete 标签', 12, 'delete_tag'); args=(u'Can add \u53cb\u60c5\u94fe\u63a5', 6, u'add_links', u'Can change \u53cb\u60c5\u94fe\u63a5', 6, u'change_links', u'Can delete \u53cb\u60c5\u94fe\u63a5', 6, u'delete_links', u'Can add \u8bc4\u8bba', 7, u'add_comment', u'Can change \u8bc4\u8bba', 7, u'change_comment', u'Can delete \u8bc4\u8bba', 7, u'delete_comment', u'Can add \u5e7f\u544a', 8, u'add_ad', u'Can change \u5e7f\u544a', 8, u'change_ad', u'Can delete \u5e7f\u544a', 8, u'delete_ad', u'Can add \u5206\u7c7b', 9, u'add_category', u'Can change \u5206\u7c7b', 9, u'change_category', u'Can delete \u5206\u7c7b', 9, u'delete_category', u'Can add \u7528\u6237', 10, u'add_user', u'Can change \u7528\u6237', 10, u'change_user', u'Can delete \u7528\u6237', 10, u'delete_user', u'Can add \u6587\u7ae0', 11, u'add_article', u'Can change \u6587\u7ae0', 11, u'change_article', u'Can delete \u6587\u7ae0', 11, u'delete_article', u'Can add \u6807\u7b7e', 12, u'add_tag', u'Can change \u6807\u7b7e', 12, u'change_tag', u'Can delete \u6807\u7b7e', 12, u'delete_tag')
2017-04-18 05:14:52,384 [MainThread:140694508766976] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'blog'; args=('blog',)
2017-04-18 05:15:00,230 [Dummy-1:140423120373504] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:15:00,231 [Dummy-1:140423120373504] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:15:00,259 [Dummy-1:140423120373504] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:15:00,262 [Dummy-1:140423120373504] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:15:58,977 [Dummy-1:139979679385344] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:15:58,978 [Dummy-1:139979679385344] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:15:59,010 [Dummy-1:139979679385344] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:15:59,013 [Dummy-1:139979679385344] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:15:59,046 [Dummy-1:140102331197184] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:15:59,047 [Dummy-1:140102331197184] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:15:59,072 [Dummy-1:140102331197184] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:15:59,074 [Dummy-1:140102331197184] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:16:07,651 [Thread-2:139979667511040] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:16:07,654 [Thread-2:139979667511040] [django.db.backends:91] [utils:execute] [DEBUG]- (0.002) SELECT COUNT(*) AS `__count` FROM `blog_article`; args=()
2017-04-18 05:16:07,680 [Thread-2:139979667511040] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:16:07,682 [Thread-2:139979667511040] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '34d1l3thqavnmpkxsqz9eo6v6r4xconc' AND `django_session`.`expire_date` > '2017-04-18 05:16:07.679016'); args=('34d1l3thqavnmpkxsqz9eo6v6r4xconc', u'2017-04-18 05:16:07.679016')
2017-04-18 05:16:07,744 [Thread-2:139979667511040] [django.server:124] [basehttp:log_message] [ERROR]- "GET / HTTP/1.1" 500 85068
2017-04-18 05:17:11,596 [Dummy-1:139976897009408] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:17:11,597 [Dummy-1:139976897009408] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:17:11,622 [Dummy-1:139976897009408] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:17:11,624 [Dummy-1:139976897009408] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:17:14,049 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:17:14,050 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_article`; args=()
2017-04-18 05:17:14,055 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-04-18 05:17:14,058 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2017-04-18 05:17:14,064 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC; args=()
2017-04-18 05:17:14,073 [Thread-2:139976885135104] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`url`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC LIMIT 6; args=()
2017-04-18 05:17:14,075 [Thread-2:139976885135104] [django.server:124] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 5952
2017-04-18 05:17:14,092 [Thread-3:139976809379584] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/css/base.css HTTP/1.1" 200 8732
2017-04-18 05:17:14,097 [Thread-4:139976885135104] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/css/index.css HTTP/1.1" 200 4946
2017-04-18 05:17:14,099 [Thread-5:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/js/jquery.min.js HTTP/1.1" 200 95786
2017-04-18 05:17:14,106 [Thread-7:139976885135104] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/js/nav.js HTTP/1.1" 200 238
2017-04-18 05:17:14,107 [Thread-6:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/js/sliders.js HTTP/1.1" 200 4505
2017-04-18 05:17:14,109 [Thread-8:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/a1.jpg HTTP/1.1" 200 130712
2017-04-18 05:17:14,120 [Thread-9:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/a2.jpg HTTP/1.1" 200 75249
2017-04-18 05:17:14,123 [Thread-10:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/a3.jpg HTTP/1.1" 200 244248
2017-04-18 05:17:14,125 [Thread-11:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/a4.jpg HTTP/1.1" 200 101551
2017-04-18 05:17:14,166 [Thread-12:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/slide-bg.png HTTP/1.1" 200 2792
2017-04-18 05:17:14,189 [Thread-13:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/icons.png HTTP/1.1" 200 1459
2017-04-18 05:17:14,201 [Thread-14:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/ph2.png HTTP/1.1" 200 1591
2017-04-18 05:17:14,233 [Thread-15:139976800200448] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/images/silde-nav.png HTTP/1.1" 200 1250
2017-04-18 05:22:06,298 [Dummy-1:140672703403776] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:22:06,299 [Dummy-1:140672703403776] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:22:06,326 [Dummy-1:140672703403776] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:22:06,329 [Dummy-1:140672703403776] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:22:25,133 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:22:25,133 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:22:25,156 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-18 05:22:25,158 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-18 05:22:31,026 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`moblile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`username` = 'admin'; args=('admin',)
2017-04-18 05:23:09,566 [MainThread:139984525416192] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) INSERT INTO `blog_user` (`password`, `last_login`, `is_superuser`, `username`, `first_name`, `last_name`, `email`, `is_staff`, `is_active`, `date_joined`, `avatar`, `qq`, `moblile`, `url`) VALUES ('pbkdf2_sha256$36000$QtGCbCNwXuJK$Wy6Q5Xfe/6ozQbnLWWnhTT5BRdwVjSHPYMd3/ZQDhPs=', NULL, 1, 'admin', '', '', 'wwwpppp@qq.com', 1, 1, '2017-04-18 05:23:09.529178', 'avatar/default.png', NULL, NULL, NULL); args=[u'pbkdf2_sha256$36000$QtGCbCNwXuJK$Wy6Q5Xfe/6ozQbnLWWnhTT5BRdwVjSHPYMd3/ZQDhPs=', None, True, u'admin', u'', u'', u'wwwpppp@qq.com', True, True, u'2017-04-18 05:23:09.529178', u'avatar/default.png', None, None, None]
2017-04-18 05:23:27,118 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:23:27,119 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_article`; args=()
2017-04-18 05:23:27,123 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-04-18 05:23:27,124 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2017-04-18 05:23:27,129 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC; args=()
2017-04-18 05:23:27,133 [Thread-2:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`url`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC LIMIT 6; args=()
2017-04-18 05:23:27,134 [Thread-2:140672691267328] [django.server:124] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 5952
2017-04-18 05:23:28,755 [Thread-3:140672682874624] [django.server:124] [basehttp:log_message] [INFO]- "GET /admin HTTP/1.1" 301 0
2017-04-18 05:23:28,783 [Thread-4:140672674481920] [django.server:124] [basehttp:log_message] [INFO]- "GET /admin/ HTTP/1.1" 302 0
2017-04-18 05:23:28,792 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:23:28,793 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-04-18 05:23:28,795 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2017-04-18 05:23:28,801 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 21; args=()
2017-04-18 05:23:28,802 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`url`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC LIMIT 6; args=()
2017-04-18 05:23:28,800 [Thread-5:140672459863808] [django.template:925] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'is_popup' in template 'admin/login.html'.
Traceback (most recent call last):
  File "/home/lishuaifeng/Workspace/blogenv/local/lib/python2.7/site-packages/django/template/base.py", line 903, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [is_popup] in u"[{'False': False, 'None': None, 'True': True}, {u'csrf_token': <SimpleLazyObject: <function _get_val at 0x7ff0e9cd8d70>>, 'comment_count_list': <QuerySet []>, 'archive_list': [], 'category_list': <QuerySet []>, 'perms': <django.contrib.auth.context_processors.PermWrapper object at 0x7ff0e8447e90>, u'request': <WSGIRequest: GET '/admin/login/?next=/admin/'>, 'messages': <django.contrib.messages.storage.fallback.FallbackStorage object at 0x7ff0e84774d0>, 'article_comment_list': [], 'user': <SimpleLazyObject: <django.contrib.auth.models.AnonymousUser object at 0x7ff0e8477850>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'WARNING': 30, 'SUCCESS': 25, 'ERROR': 40}, 'BLOG_NAME': u'\\u674e\\u5e05\\u950b\\u7684\\u4e2a\\u4eba\\u535a\\u5ba2', 'click_count_list': <QuerySet []>, 'BLOG_DESC': u'\\u5fe0\\u8bda\\u4e8e\\u81ea\\u5df1\\u7684\\u9009\\u62e9\\uff0c\\u4e0d\\u4e3a\\u5411\\u4efb\\u4f55\\u4eba\\u8bc1\\u660e\\u4ec0\\u4e48\\uff0c\\u53ea\\u4e3a\\u7ed9\\u81ea\\u5df1\\u4e00\\u4e2a\\u4ea4\\u4ee3'}, {}, {'username': u'', 'app_path': u'/admin/login/?next=/admin/', 'available_apps': [], 'site_name': '127.0.0.1:8000', 'form': <AdminAuthenticationForm bound=False, valid=Unknown, fields=(username;password)>, 'title': u'Log in', 'site_header': u'Django administration', 'site': <django.contrib.sites.requests.RequestSite object at 0x7ff0e8447c10>, 'next': u'/admin/', 'site_title': u'Django site admin', u'LANGUAGE_CODE': 'en-us', 'has_permission': False, 'site_url': '/', u'LANGUAGE_BIDI': False, u'view': <django.contrib.auth.views.LoginView object at 0x7ff0e8447790>}]"
2017-04-18 05:23:28,804 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 21; args=()
2017-04-18 05:23:28,805 [Thread-5:140672459863808] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`url`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC LIMIT 6; args=()
2017-04-18 05:23:28,803 [Thread-5:140672459863808] [django.template:925] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'is_popup' in template 'admin/login.html'.
Traceback (most recent call last):
  File "/home/lishuaifeng/Workspace/blogenv/local/lib/python2.7/site-packages/django/template/base.py", line 903, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [is_popup] in u"[{'False': False, 'None': None, 'True': True}, {u'csrf_token': <SimpleLazyObject: <function _get_val at 0x7ff0e9cd8d70>>, 'comment_count_list': <QuerySet []>, 'archive_list': [], 'category_list': <QuerySet []>, 'perms': <django.contrib.auth.context_processors.PermWrapper object at 0x7ff0e8447e90>, u'request': <WSGIRequest: GET '/admin/login/?next=/admin/'>, 'messages': <django.contrib.messages.storage.fallback.FallbackStorage object at 0x7ff0e84774d0>, 'article_comment_list': [], 'user': <SimpleLazyObject: <django.contrib.auth.models.AnonymousUser object at 0x7ff0e8477850>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'WARNING': 30, 'SUCCESS': 25, 'ERROR': 40}, 'BLOG_NAME': u'\\u674e\\u5e05\\u950b\\u7684\\u4e2a\\u4eba\\u535a\\u5ba2', 'click_count_list': <QuerySet []>, 'BLOG_DESC': u'\\u5fe0\\u8bda\\u4e8e\\u81ea\\u5df1\\u7684\\u9009\\u62e9\\uff0c\\u4e0d\\u4e3a\\u5411\\u4efb\\u4f55\\u4eba\\u8bc1\\u660e\\u4ec0\\u4e48\\uff0c\\u53ea\\u4e3a\\u7ed9\\u81ea\\u5df1\\u4e00\\u4e2a\\u4ea4\\u4ee3'}, {}, {'username': u'', 'app_path': u'/admin/login/?next=/admin/', 'available_apps': [], 'site_name': '127.0.0.1:8000', 'form': <AdminAuthenticationForm bound=False, valid=Unknown, fields=(username;password)>, 'title': u'Log in', 'site_header': u'Django administration', 'site': <django.contrib.sites.requests.RequestSite object at 0x7ff0e8447c10>, 'next': u'/admin/', 'site_title': u'Django site admin', u'LANGUAGE_CODE': 'en-us', 'has_permission': False, 'site_url': '/', u'LANGUAGE_BIDI': False, u'view': <django.contrib.auth.views.LoginView object at 0x7ff0e8447790>}]"
2017-04-18 05:23:28,812 [Thread-5:140672459863808] [django.server:124] [basehttp:log_message] [INFO]- "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1650
2017-04-18 05:23:28,822 [Thread-6:140672451471104] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/admin/css/base.css HTTP/1.1" 200 16066
2017-04-18 05:23:28,822 [Thread-7:140672443078400] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/admin/css/login.css HTTP/1.1" 200 1203
2017-04-18 05:23:28,835 [Thread-8:140672691267328] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
2017-04-18 05:23:28,838 [Thread-9:140672691267328] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 80304
2017-04-18 05:23:28,842 [Thread-10:140672691267328] [django.server:124] [basehttp:log_message] [INFO]- "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 81348
2017-04-18 05:23:30,630 [Thread-11:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-04-18 05:23:30,630 [Thread-11:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.000) SELECT VERSION(); args=None
2017-04-18 05:23:30,632 [Thread-11:140672691267328] [django.db.backends:91] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`moblile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`username` = 'admin'; args=(u'admin',)
